id;name;type-id;is-active;template-id;parent-id;alt-name;title;h1;show_submenu;index_source;index_state;index_date;index_choose;index_level;descr;text_under_catalog;photo;tax_rate_id;price;old_price;common_quantity;description;1c_catalog_id;1c_product_id;artikul;photos;text_above_catalog;tip;raznovidnost;upravlenie;vyhodnaya_mownost_vt;napryazhenie_v;kolichestvo_svetodiodov_sht;shag_pikselya_mm;gercovka_hz;yarkost_nits;razmer_mm;proizvoditel;best_offers;svetovoj_potok_lm;cvet;temperatura_k;isklyuchit_iz_publikacii_na_veb-vitrine_mag1c;interfejs;razmer_mm_shirina_vysota;brend;new;sila_toka_a;shirina_mm;kratnost_reza_sm
2785;Блок питания CV-60EC-12 (12V, 5A), slim;319;1;1;2274;blok-pitaniya-cv-60ec-12-12v-5a-slim;Блок питания CV-60EC-12 (12V, 5A), slim;Блок питания CV-60EC-12 (12V, 5A), slim;;;;;;;;;/images/cms/data/import_files/6b/6b1a9fd1f60211e7becd70188bcd111c_da1e0fb69c9511edbbaa00155d006405.png;НДС по ставке 20%;904;0;364;"Входное напряжение, В: 	176~264<br />
Степень защиты	        IP20<br />
Размер, мм	                352X18X15<br />
Рабочая температура        °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения<br />
КПД 82 %";238e4031-cbb7-4107-9538-8df70738a5fe;6b1a9fd1-f602-11e7-becd-70188bcd111c;CV-60EC-12;path:./images/cms/data/import_files/6b/6b1a9fd1f60211e7becd70188bcd111c_d24de7c99c9511edbbaa00155d006405.png|alt:|title:|ord:1;;;;;60;12;;;;;;;;;;;;;;;;5;;
2946;Блок питания A-200W-4,5;318;1;1;2273;blok-pitaniya-a-200w-4-5;Блок питания A-200W-4,5;Блок питания A-200W-4,5;;;;;;;;;/images/cms/data/import_files/bd/bd29a438702711eabba200155d005023_677b7b7b9beb11edbbaa00155d006405.jpg;НДС по ставке 20%;1063;0;600;"Степень защиты : IP20<br />
Размер : 199x110x50<br />
Вес : 650 гр<br />
Количество в коробке : 20";238e4031-cbb7-4107-9538-8df70738a5fe;bd29a438-7027-11ea-bba2-00155d005023;A-200W-4,5;path:./images/cms/data/import_files/bd/bd29a438702711eabba200155d005023_5e58b8759beb11edbbaa00155d006405.jpg|alt:|title:|ord:1;;;;;200;45416;;;;;;;;;;;;;;;;40;;
2835;Блок питания LPS-12300;314;1;1;2269;blok-pitaniya-lps-12300;Блок питания LPS-12300;Блок питания LPS-12300;;;;;;;;;/images/cms/data/import_files/78/783813995c3b11e8a1fb00155d00320b_e3df0828a07811edbbaa00155d006405.jpg;НДС по ставке 20%;2976;0;60;"Входное напряжение, В: 180-250<br />
Степень защиты	     IP67<br />
Размер, мм	    226x72x32<br />
Рабочая температура	     °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения.<br />
КПД 85 %";238e4031-cbb7-4107-9538-8df70738a5fe;78381399-5c3b-11e8-a1fb-00155d00320b;LPS-12300;;;;;;300;12;;;;;;;;;;;;;;;;25;;
2799;Блок питания A-200-12 (12V, 16.7A);319;1;1;2274;blok-pitaniya-a-200-12-12v-16-7a;Блок питания A-200-12 (12V, 16.7A);Блок питания A-200-12 (12V, 16.7A);;;;;;;;;/images/cms/data/import_files/03/030ada89bb5611e5be8870188bcd111c_7d5708039c8711edbbaa00155d006405.png;НДС по ставке 20%;1446;0;190;"Входное напряжение, В: 176-264<br />
Степень защиты	      IP20<br />
Размер, мм	              160х100х30<br />
Рабочая температура      °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения<br />
КПД 82 %";238e4031-cbb7-4107-9538-8df70738a5fe;030ada89-bb56-11e5-be88-70188bcd111c;A-200GD-12;;;;;;200;12;;;;;;;;;;;;;;;;45489;;
3269;Блок питания A-400AK-5 (5V, 80A);318;1;1;2273;blok-pitaniya-a-400ak-5-5v-80a;Блок питания A-400AK-5 (5V, 80A);Блок питания A-400AK-5 (5V, 80A);;;;;;;;;/images/cms/data/import_files/43/43b77814d09c11eebbb100155d006405_43b77815d09c11eebbb100155d006405.jpg;НДС по ставке 20%;0;0;0;"Степень защиты : IP20<br />
Размер : 217x117x30<br />
Вес : 560 гр<br />
Количество в коробке : 30";238e4031-cbb7-4107-9538-8df70738a5fe;43b77814-d09c-11ee-bbb1-00155d006405;A-400AK-5;;;;;;;;;;;;;;;;;;;;;;;80;;
2874;Блок питания A-60-12 (12V, 5A);319;1;1;2274;blok-pitaniya-a-60-12-12v-5a;Блок питания A-60-12 (12V, 5A);Блок питания A-60-12 (12V, 5A);;;;;;;;;/images/cms/data/import_files/55/556658fb53c011e59b233c970e8088b8_0e05f72f9c9811edbbaa00155d006405.png;НДС по ставке 20%;681;0;309;"Входное напряжение, В:  85 ~ 264<br />
Степень защиты	       IP20<br />
Размер, мм	               85х100х30<br />
Рабочая температура       °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения<br />
КПД 82 %";238e4031-cbb7-4107-9538-8df70738a5fe;556658fb-53c0-11e5-9b23-3c970e8088b8;A-60GB-12;;;;;;60;12;;;;;;;;;;;;;;;;5;;
3271;Блок питания A-200W-5 (4.5V, 40A);318;1;1;2273;blok-pitaniya-a-200w-5-4-5v-40a;Блок питания A-200W-5 (4.5V, 40A);Блок питания A-200W-5 (4.5V, 40A);;;;;;;;;;НДС по ставке 20%;0;0;0;"Степень защиты : IP20<br />
Размер : 199x110x50<br />
Вес : 650 гр<br />
Количество в коробке : 20";238e4031-cbb7-4107-9538-8df70738a5fe;71941f6f-d09b-11ee-bbb1-00155d006405;A-200W-5;;;;;;;;;;;;;;;;;;;;;;;40;;
3161;Блок питания A-120GC-12 (12V, 8.3A);319;1;1;2274;blok-pitaniya-a-120gc-12-12v-8-3a;Блок питания A-120GC-12 (12V, 8.3A);Блок питания A-120GC-12 (12V, 8.3A);;;;;;;;;/images/cms/data/import_files/94/94678973b01611ecbba500155d003248_a8d8e024c8a311edbbae00155d006405.png;НДС по ставке 20%;1031;0;236;13*10*3 см;238e4031-cbb7-4107-9538-8df70738a5fe;94678973-b016-11ec-bba5-00155d003248;A-100GC-12;;;;;;120;;;;;;;;;;;;;;;;;10;;
2995;Блок питания NSL-12100;314;1;1;2269;blok-pitaniya-nsl-12100;Блок питания NSL-12100;Блок питания NSL-12100;;;;;;;;;/images/cms/data/import_files/1c/1cd074d3456e11e9bb9500155d005023_f47c7074a07611edbbaa00155d006405.jpg;НДС по ставке 20%;1424;0;40;"Входное напряжение, В: 170-250<br />
Степень защиты	     IP67<br />
Размер, мм	    170x52x33<br />
Рабочая температура	     °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения.<br />
КПД 85 %";238e4031-cbb7-4107-9538-8df70738a5fe;1cd074d3-456e-11e9-bb95-00155d005023;NSL-12100;path:./images/cms/data/import_files/1c/1cd074d3456e11e9bb9500155d005023_ee81d4a8a07611edbbaa00155d006405.jpg|alt:|title:|ord:1;;;;;100;12;;;;;;;;;;;;;;;;45359;;
3270;Блок питания A-100СА-12 (12V, 8.3A);319;1;1;2274;blok-pitaniya-a-100sa-12-12v-8-3a;Блок питания A-100СА-12 (12V, 8.3A);Блок питания A-100СА-12 (12V, 8.3A);;;;;;;;;/images/cms/data/import_files/e2/e2112febd09c11eebbb100155d006405_e23747f7d09c11eebbb100155d006405.png;НДС по ставке 20%;0;0;0;"Входное напряжение, В: 176-264<br />
Степень защиты	      IP20<br />
Размер, мм	              220*55*17 <br />
Рабочая температура     °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения<br />
КПД 87 %";238e4031-cbb7-4107-9538-8df70738a5fe;e2112feb-d09c-11ee-bbb1-00155d006405;A-100СА-12;;;;;;100;12;;;;;;;;;;;;;;;;45359;;
2998;Блок питания CYV-200-12 (12V, 16.7A);314;1;1;2269;blok-pitaniya-cyv-200-12-12v-16-7a;Блок питания CYV-200-12 (12V, 16.7A);Блок питания CYV-200-12 (12V, 16.7A);;;;;;;;;/images/cms/data/import_files/a1/a1bf743deac711ebbba400155d003248_16934ea0a08111edbbaa00155d006405.jpg;НДС по ставке 20%;2497;0;0;"Входное напряжение, В: 200-240<br />
Степень защиты	     IP67<br />
Размер, мм	    175x56x26<br />
Рабочая температура	     °C: -30...70<br />
Защита от короткого замыкания, перегрузки, перенапряжения<br />
КПД 85 %";238e4031-cbb7-4107-9538-8df70738a5fe;a1bf743d-eac7-11eb-bba4-00155d003248;CYV-200-12;path:./images/cms/data/import_files/a1/a1bf743deac711ebbba400155d003248_0ec7ca07a08111edbbaa00155d006405.jpg|alt:|title:|ord:1;;;;;200;12;;;;;;;;;;;;;;;;16;;
